6	0.26658909
6	0.26003562
6	0.26022577
6	0.26437923
6	0.26574877
6	0.26347400
6	0.26322901
6	0.26465517
6	0.26794322
6	0.26066905
6	0.26691764
6	0.26560707
6	0.26624093
6	0.26251306
6	0.26459092
6	0.26216270
6	0.26445317
6	0.26370751
6	0.26315387
6	0.26391166
6	0.26522676
6	0.26329994
6	0.26365588
6	0.26446604
6	0.26691751
6	0.26492717
6	0.26551372
6	0.26941183
6	0.26520279
7	0.26031993
7	0.26441553
7	0.26594019
7	0.26442146
7	0.26281918
7	0.26506291
7	0.26297780
7	0.26300115
7	0.26403229
7	0.25983920
7	0.26234500
7	0.25761264
7	0.26376111
7	0.26338128
7	0.26857046
7	0.26431599
7	0.26273055
7	0.26425314
7	0.26249950
7	0.25773790
7	0.26238327
7	0.25999496
7	0.26268532
7	0.26130087
7	0.25746299
7	0.26263828
7	0.26093525
7	0.26083195
7	0.26534104
7	0.26537146
7	0.26107184
7	0.26184133
8	0.26423988
8	0.26138968
8	0.26480067
8	0.26033589
8	0.26218292
8	0.26239487
8	0.26053917
8	0.26387571
8	0.26086265
8	0.26272158
8	0.26301675
8	0.25848792
8	0.25970280
8	0.25924739
8	0.26001757
8	0.25925738
8	0.25902153
8	0.26031113
8	0.26056499
8	0.25863095
8	0.26094320
8	0.26263396
8	0.26055022
8	0.26076255
8	0.26215686
8	0.26234654
8	0.26039668
8	0.26297225
8	0.26113427
8	0.25624920
8	0.25608474
8	0.26228523
9	0.25979969
9	0.26666613
9	0.25937543
9	0.26393153
9	0.25874748
9	0.25753694
9	0.26060672
9	0.26290914
9	0.25929670
9	0.26209375
9	0.25761803
9	0.25812763
9	0.26060776
9	0.26068614
9	0.26257084
9	0.25594121
9	0.26110293
9	0.26275422
9	0.26220409
9	0.25884234
9	0.26227619
9	0.25853726
9	0.25852172
9	0.25687847
9	0.25957189
9	0.25913137
9	0.26102771
9	0.26380804
9	0.26263863
9	0.26520233
9	0.25935756
9	0.26399032
10	0.25492176
10	0.26081883
10	0.25574511
10	0.25884616
10	0.26378853
10	0.25735646
10	0.26208406
10	0.26412679
10	0.25920131
10	0.26199519
10	0.25752192
10	0.25845791
10	0.25992718
10	0.25604470
10	0.26125651
10	0.25813774
