"Step","tfs0.005_csg-brook01_20241220-031823 - train_loss","tfs0.005_csg-brook01_20241220-031823 - train_loss__MIN","tfs0.005_csg-brook01_20241220-031823 - train_loss__MAX","tfs0.05_csg-brook01_20241219-224600 - train_loss","tfs0.05_csg-brook01_20241219-224600 - train_loss__MIN","tfs0.05_csg-brook01_20241219-224600 - train_loss__MAX","tfs0.05_csg-brook01_20241219-182611 - train_loss","tfs0.05_csg-brook01_20241219-182611 - train_loss__MIN","tfs0.05_csg-brook01_20241219-182611 - train_loss__MAX"
"552","0.16356951989570115","0.16356951989570115","0.16356951989570115","0.18821590489344708","0.18821590489344708","0.18821590489344708","0.21792545013063838","0.21792545013063838","0.21792545013063838"
"553","0.16849983352090966","0.16849983352090966","0.16849983352090966","0.1914796914211673","0.1914796914211673","0.1914796914211673","0.21805016899394947","0.21805016899394947","0.21805016899394947"
"554","0.16646824875960878","0.16646824875960878","0.16646824875960878","0.18598642101304522","0.18598642101304522","0.18598642101304522","0.21519141468681932","0.21519141468681932","0.21519141468681932"
"555","0.16535157280780757","0.16535157280780757","0.16535157280780757","0.1892692980479975","0.1892692980479975","0.1892692980479975","0.2116502953989178","0.2116502953989178","0.2116502953989178"
"556","0.16615199778407055","0.16615199778407055","0.16615199778407055","0.1882106406752807","0.1882106406752807","0.1882106406752807","0.2186846677818338","0.2186846677818338","0.2186846677818338"
"557","0.16544803448740866","0.16544803448740866","0.16544803448740866","0.18746808301175344","0.18746808301175344","0.18746808301175344","0.21434516773963663","0.21434516773963663","0.21434516773963663"
"558","0.16642102064861028","0.16642102064861028","0.16642102064861028","0.1906358208955432","0.1906358208955432","0.1906358208955432","0.22055661834099624","0.22055661834099624","0.22055661834099624"
"559","0.16707694028572775","0.16707694028572775","0.16707694028572775","0.19128960354392088","0.19128960354392088","0.19128960354392088","0.21516716280436343","0.21516716280436343","0.21516716280436343"
"560","0.1664916204168838","0.1664916204168838","0.1664916204168838","0.1881180116957378","0.1881180116957378","0.1881180116957378","0.21292147929628955","0.21292147929628955","0.21292147929628955"
"561","0.16483947301273752","0.16483947301273752","0.16483947301273752","0.19263895496104266","0.19263895496104266","0.19263895496104266","0.21380522821493733","0.21380522821493733","0.21380522821493733"
"562","0.16571109790570157","0.16571109790570157","0.16571109790570157","0.18982474860475132","0.18982474860475132","0.18982474860475132","0.21579543255799552","0.21579543255799552","0.21579543255799552"
"563","0.16524059333969546","0.16524059333969546","0.16524059333969546","0.18909932650455655","0.18909932650455655","0.18909932650455655","0.21513238428505135","0.21513238428505135","0.21513238428505135"
"564","0.16421397667960855","0.16421397667960855","0.16421397667960855","0.1871528378147541","0.1871528378147541","0.1871528378147541","0.21542158775572054","0.21542158775572054","0.21542158775572054"
"565","0.16844877510033218","0.16844877510033218","0.16844877510033218","0.1834550032606009","0.1834550032606009","0.1834550032606009","0.2161842412919511","0.2161842412919511","0.2161842412919511"
"566","0.16471471911922628","0.16471471911922628","0.16471471911922628","0.1877293008220193","0.1877293008220193","0.1877293008220193","0.21581635197093765","0.21581635197093765","0.21581635197093765"
"567","0.1650866303050633","0.1650866303050633","0.1650866303050633","0.18585033493023084","0.18585033493023084","0.18585033493023084","0.21667416864779945","0.21667416864779945","0.21667416864779945"
"568","0.1662189555399463","0.1662189555399463","0.1662189555399463","0.1862165933101679","0.1862165933101679","0.1862165933101679","0.21889897049880147","0.21889897049880147","0.21889897049880147"
"569","0.16561056181845132","0.16561056181845132","0.16561056181845132","0.18917227923796295","0.18917227923796295","0.18917227923796295","0.22018229679114612","0.22018229679114612","0.22018229679114612"
"570","0.1629152355208284","0.1629152355208284","0.1629152355208284","0.1890636263022665","0.1890636263022665","0.1890636263022665","0.21475271282337235","0.21475271282337235","0.21475271282337235"
"571","0.16958155086995783","0.16958155086995783","0.16958155086995783","0.1843796254694667","0.1843796254694667","0.1843796254694667","0.2155492158636143","0.2155492158636143","0.2155492158636143"
"572","0.1674204264466913","0.1674204264466913","0.1674204264466913","0.19025809203419755","0.19025809203419755","0.19025809203419755","0.217778365750129","0.217778365750129","0.217778365750129"
"573","0.1667086922953334","0.1667086922953334","0.1667086922953334","0.18642570332392042","0.18642570332392042","0.18642570332392042","0.21640283888446935","0.21640283888446935","0.21640283888446935"
"574","0.17046128569038277","0.17046128569038277","0.17046128569038277","0.182080224129025","0.182080224129025","0.182080224129025","0.2116463729876369","0.2116463729876369","0.2116463729876369"
"575","0.16745383161262026","0.16745383161262026","0.16745383161262026","0.1856900289370749","0.1856900289370749","0.1856900289370749","0.21313263540592384","0.21313263540592384","0.21313263540592384"
"576","0.16745588145350984","0.16745588145350984","0.16745588145350984","0.18919984632228937","0.18919984632228937","0.18919984632228937","0.2097759607803795","0.2097759607803795","0.2097759607803795"
"577","0.16522297778591266","0.16522297778591266","0.16522297778591266","0.18710584855790233","0.18710584855790233","0.18710584855790233","0.22118795633789198","0.22118795633789198","0.22118795633789198"
"578","0.16590621336794828","0.16590621336794828","0.16590621336794828","0.1893419216514807","0.1893419216514807","0.1893419216514807","0.21553185754954585","0.21553185754954585","0.21553185754954585"
"579","0.16714330929960697","0.16714330929960697","0.16714330929960697","0.18708343826045362","0.18708343826045362","0.18708343826045362","0.21908435164162632","0.21908435164162632","0.21908435164162632"
"580","0.16723252130900232","0.16723252130900232","0.16723252130900232","0.1861608133828138","0.1861608133828138","0.1861608133828138","0.20981782735790122","0.20981782735790122","0.20981782735790122"
"581","0.16341367688099115","0.16341367688099115","0.16341367688099115","0.1883909809299575","0.1883909809299575","0.1883909809299575","0.21554672587918636","0.21554672587918636","0.21554672587918636"
"582","0.16736574199176726","0.16736574199176726","0.16736574199176726","0.18738260179781216","0.18738260179781216","0.18738260179781216","0.21913120850356657","0.21913120850356657","0.21913120850356657"
"583","0.16502977653637405","0.16502977653637405","0.16502977653637405","0.1873260142322335","0.1873260142322335","0.1873260142322335","0.2169849746237563","0.2169849746237563","0.2169849746237563"
"584","0.16316444822932644","0.16316444822932644","0.16316444822932644","0.1871767445830057","0.1871767445830057","0.1871767445830057","0.21674177797889535","0.21674177797889535","0.21674177797889535"
"585","0.16629549407999264","0.16629549407999264","0.16629549407999264","0.18579596643038776","0.18579596643038776","0.18579596643038776","0.2122984637962235","0.2122984637962235","0.2122984637962235"
"586","0.16590441727018906","0.16590441727018906","0.16590441727018906","0.18740002620602678","0.18740002620602678","0.18740002620602678","0.21755615429240835","0.21755615429240835","0.21755615429240835"
"587","0.16640634419027941","0.16640634419027941","0.16640634419027941","0.18485029261625882","0.18485029261625882","0.18485029261625882","0.21826655730585312","0.21826655730585312","0.21826655730585312"
"588","0.1656901142321985","0.1656901142321985","0.1656901142321985","0.19169289097559608","0.19169289097559608","0.19169289097559608","0.21768666997252295","0.21768666997252295","0.21768666997252295"
"589","0.16581127789517053","0.16581127789517053","0.16581127789517053","0.18990833284909803","0.18990833284909803","0.18990833284909803","0.21420015937347703","0.21420015937347703","0.21420015937347703"
"590","0.16805050761507156","0.16805050761507156","0.16805050761507156","0.1854537662239275","0.1854537662239275","0.1854537662239275","0.21930333577827454","0.21930333577827454","0.21930333577827454"
"591","0.16641060398113924","0.16641060398113924","0.16641060398113924","0.18606461812963535","0.18606461812963535","0.18606461812963535","0.2138525478171284","0.2138525478171284","0.2138525478171284"
"592","0.16828194691509832","0.16828194691509832","0.16828194691509832","0.18625971225177995","0.18625971225177995","0.18625971225177995","0.2155907899959821","0.2155907899959821","0.2155907899959821"
"593","0.16729973140553686","0.16729973140553686","0.16729973140553686","0.1898371237399985","0.1898371237399985","0.1898371237399985","0.2124874315593536","0.2124874315593536","0.2124874315593536"
"594","0.16309176779534787","0.16309176779534787","0.16309176779534787","0.191389391933398","0.191389391933398","0.191389391933398","0.21348896492786137","0.21348896492786137","0.21348896492786137"
"595","0.16607521939145586","0.16607521939145586","0.16607521939145586","0.18940700018840642","0.18940700018840642","0.18940700018840642","0.21626984750368142","0.21626984750368142","0.21626984750368142"
"596","0.16851965985996886","0.16851965985996886","0.16851965985996886","0.18766303724560582","0.18766303724560582","0.18766303724560582","0.2155809106454798","0.2155809106454798","0.2155809106454798"
"597","0.16645270737072035","0.16645270737072035","0.16645270737072035","0.19004415483104983","0.19004415483104983","0.19004415483104983","0.21680741792103544","0.21680741792103544","0.21680741792103544"
"598","0.1662453157760976","0.1662453157760976","0.1662453157760976","0.1918950010552368","0.1918950010552368","0.1918950010552368","0.2130935886349495","0.2130935886349495","0.2130935886349495"
"599","0.16706303852432558","0.16706303852432558","0.16706303852432558","0.1871553840611079","0.1871553840611079","0.1871553840611079","0.2163492998025225","0.2163492998025225","0.2163492998025225"
"600","0.16637200769940327","0.16637200769940327","0.16637200769940327","0.18532306709931068","0.18532306709931068","0.18532306709931068","0.21081007209136363","0.21081007209136363","0.21081007209136363"
"601","0.16387729617804261","0.16387729617804261","0.16387729617804261","0.18642173683263105","0.18642173683263105","0.18642173683263105","0.213297196966011","0.213297196966011","0.213297196966011"
"602","0.1659191562747134","0.1659191562747134","0.1659191562747134","0.18666812206003622","0.18666812206003622","0.18666812206003622","0.21401001768547165","0.21401001768547165","0.21401001768547165"
"603","0.16253679344736957","0.16253679344736957","0.16253679344736957","0.18903658138745386","0.18903658138745386","0.18903658138745386","0.20981106708458208","0.20981106708458208","0.20981106708458208"
"604","0.16486569184121555","0.16486569184121555","0.16486569184121555","0.19035956747466698","0.19035956747466698","0.19035956747466698","0.21361969659255817","0.21361969659255817","0.21361969659255817"
"605","0.16616547959007924","0.16616547959007924","0.16616547959007924","0.1854047971219206","0.1854047971219206","0.1854047971219206","0.21554815392764878","0.21554815392764878","0.21554815392764878"
"606","0.16531944852150435","0.16531944852150435","0.16531944852150435","0.18618165701578038","0.18618165701578038","0.18618165701578038","0.21234345002827112","0.21234345002827112","0.21234345002827112"
"607","0.1670969377522","0.1670969377522","0.1670969377522","0.18549002001119083","0.18549002001119083","0.18549002001119083","0.21658011779193487","0.21658011779193487","0.21658011779193487"
"608","0.16522752088709977","0.16522752088709977","0.16522752088709977","0.18646954634811677","0.18646954634811677","0.18646954634811677","0.21578209209188962","0.21578209209188962","0.21578209209188962"
"609","0.16797036593388207","0.16797036593388207","0.16797036593388207","0.18658930469364257","0.18658930469364257","0.18658930469364257","0.21305308870151926","0.21305308870151926","0.21305308870151926"
"610","0.16597504136740437","0.16597504136740437","0.16597504136740437","0.18666446073431034","0.18666446073431034","0.18666446073431034","0.21563322167381713","0.21563322167381713","0.21563322167381713"
"611","0.1697404446162564","0.1697404446162564","0.1697404446162564","0.1871997463740884","0.1871997463740884","0.1871997463740884","0.2172333640027407","0.2172333640027407","0.2172333640027407"
"612","0.16484145346867596","0.16484145346867596","0.16484145346867596","0.18566606299451763","0.18566606299451763","0.18566606299451763","0.21765877974909842","0.21765877974909842","0.21765877974909842"
"613","0.1697544875646537","0.1697544875646537","0.1697544875646537","0.18787879350864456","0.18787879350864456","0.18787879350864456","0.21385574400412466","0.21385574400412466","0.21385574400412466"
"614","0.16418826686410545","0.16418826686410545","0.16418826686410545","0.18957513274472615","0.18957513274472615","0.18957513274472615","0.21685332418519707","0.21685332418519707","0.21685332418519707"
"615","0.16731818500982396","0.16731818500982396","0.16731818500982396","0.186853366218988","0.186853366218988","0.186853366218988","0.2128181608644797","0.2128181608644797","0.2128181608644797"
"616","0.16571282835410872","0.16571282835410872","0.16571282835410872","0.18613632320063997","0.18613632320063997","0.18613632320063997","0.21226678502702293","0.21226678502702293","0.21226678502702293"
"617","0.16603935425427613","0.16603935425427613","0.16603935425427613","0.18773817042790886","0.18773817042790886","0.18773817042790886","0.2128717326756486","0.2128717326756486","0.2128717326756486"
"618","0.16523672074550552","0.16523672074550552","0.16523672074550552","0.186891757364385","0.186891757364385","0.186891757364385","0.21700444206844613","0.21700444206844613","0.21700444206844613"
"619","0.16454806182148216","0.16454806182148216","0.16454806182148216","0.18226681099263464","0.18226681099263464","0.18226681099263464","0.21551991815974245","0.21551991815974245","0.21551991815974245"
"620","0.16304526027654723","0.16304526027654723","0.16304526027654723","0.18675381621490897","0.18675381621490897","0.18675381621490897","0.21135553564174758","0.21135553564174758","0.21135553564174758"
"621","0.16579743908216135","0.16579743908216135","0.16579743908216135","0.18741240895778458","0.18741240895778458","0.18741240895778458","0.21059515089005754","0.21059515089005754","0.21059515089005754"
"622","0.1647232668097859","0.1647232668097859","0.1647232668097859","0.1878439876196126","0.1878439876196126","0.1878439876196126","0.2131763167518377","0.2131763167518377","0.2131763167518377"
"623","0.16731013866509478","0.16731013866509478","0.16731013866509478","0.18646525835397018","0.18646525835397018","0.18646525835397018","0.21139812857436294","0.21139812857436294","0.21139812857436294"
"624","0.16337602527778444","0.16337602527778444","0.16337602527778444","0.18681794936245266","0.18681794936245266","0.18681794936245266","0.2090624923049159","0.2090624923049159","0.2090624923049159"
"625","0.16606372054645957","0.16606372054645957","0.16606372054645957","0.1854182779668471","0.1854182779668471","0.1854182779668471","0.2120546930298829","0.2120546930298829","0.2120546930298829"
"626","0.16481727672628887","0.16481727672628887","0.16481727672628887","0.19036112651847148","0.19036112651847148","0.19036112651847148","0.21544740278482302","0.21544740278482302","0.21544740278482302"
"627","0.16888433127113078","0.16888433127113078","0.16888433127113078","0.1870112891324742","0.1870112891324742","0.1870112891324742","0.21368429844251446","0.21368429844251446","0.21368429844251446"
"628","0.16826351890045266","0.16826351890045266","0.16826351890045266","0.18634507603078265","0.18634507603078265","0.18634507603078265","0.21569175906379864","0.21569175906379864","0.21569175906379864"
"629","0.16589999170253955","0.16589999170253955","0.16589999170253955","0.18741396758428586","0.18741396758428586","0.18741396758428586","0.211696799068765","0.211696799068765","0.211696799068765"
"630","0.16472882391942345","0.16472882391942345","0.16472882391942345","0.18325760873448438","0.18325760873448438","0.18325760873448438","0.21312327587859714","0.21312327587859714","0.21312327587859714"
"631","0.16298500028026205","0.16298500028026205","0.16298500028026205","0.18583178740976916","0.18583178740976916","0.18583178740976916","0.21376338471473488","0.21376338471473488","0.21376338471473488"
"632","0.16568576905311502","0.16568576905311502","0.16568576905311502","0.18505203597616582","0.18505203597616582","0.18505203597616582","0.213657233645309","0.213657233645309","0.213657233645309"
"633","0.16703975724724404","0.16703975724724404","0.16703975724724404","0.1851740691065573","0.1851740691065573","0.1851740691065573","0.21438701800149787","0.21438701800149787","0.21438701800149787"
"634","0.16502271822932216","0.16502271822932216","0.16502271822932216","0.18065300971837206","0.18065300971837206","0.18065300971837206","0.2147790462107649","0.2147790462107649","0.2147790462107649"
"635","0.16716276286017975","0.16716276286017975","0.16716276286017975","0.19078983803318805","0.19078983803318805","0.19078983803318805","0.21703223195744548","0.21703223195744548","0.21703223195744548"
"636","0.16473296433481255","0.16473296433481255","0.16473296433481255","0.1860977272009016","0.1860977272009016","0.1860977272009016","0.2138011895473828","0.2138011895473828","0.2138011895473828"
"637","0.16551464846080233","0.16551464846080233","0.16551464846080233","0.18732034706618242","0.18732034706618242","0.18732034706618242","0.22115287489344423","0.22115287489344423","0.22115287489344423"
"638","0.16431958824164697","0.16431958824164697","0.16431958824164697","0.18713617314181927","0.18713617314181927","0.18713617314181927","0.21451731665354004","0.21451731665354004","0.21451731665354004"
"639","0.16467099639475788","0.16467099639475788","0.16467099639475788","0.18573703443011766","0.18573703443011766","0.18573703443011766","0.2149227405275043","0.2149227405275043","0.2149227405275043"
"640","0.16737798499202625","0.16737798499202625","0.16737798499202625","0.18862236936662277","0.18862236936662277","0.18862236936662277","0.21654242708386626","0.21654242708386626","0.21654242708386626"
"641","0.16815919350712116","0.16815919350712116","0.16815919350712116","0.188564581917255","0.188564581917255","0.188564581917255","0.21682529294950048","0.21682529294950048","0.21682529294950048"
"642","0.16458676175160655","0.16458676175160655","0.16458676175160655","0.18797562607339557","0.18797562607339557","0.18797562607339557","0.21452470012630523","0.21452470012630523","0.21452470012630523"
"643","0.16544565232104733","0.16544565232104733","0.16544565232104733","0.18612958410366234","0.18612958410366234","0.18612958410366234","0.21011227010073139","0.21011227010073139","0.21011227010073139"
"644","0.16800538471926427","0.16800538471926427","0.16800538471926427","0.19016831051952132","0.19016831051952132","0.19016831051952132","0.21899765922756645","0.21899765922756645","0.21899765922756645"
"645","0.16830520607671326","0.16830520607671326","0.16830520607671326","0.18806579325184383","0.18806579325184383","0.18806579325184383","0.21472294367287004","0.21472294367287004","0.21472294367287004"
"646","0.16899305042760956","0.16899305042760956","0.16899305042760956","0.1900364239796873","0.1900364239796873","0.1900364239796873","0.21388829116828548","0.21388829116828548","0.21388829116828548"
"647","0.167125545140565","0.167125545140565","0.167125545140565","0.1846636780962999","0.1846636780962999","0.1846636780962999","0.20892063287111726","0.20892063287111726","0.20892063287111726"
"648","0.16621081250606076","0.16621081250606076","0.16621081250606076","0.1821540626488307","0.1821540626488307","0.1821540626488307","0.2122846936965261","0.2122846936965261","0.2122846936965261"
"649","0.1672894304557011","0.1672894304557011","0.1672894304557011","0.18615071959621646","0.18615071959621646","0.18615071959621646","0.21246130884498116","0.21246130884498116","0.21246130884498116"
"650","0.16676041824669893","0.16676041824669893","0.16676041824669893","0.18634543295589026","0.18634543295589026","0.18634543295589026","0.21264133798451526","0.21264133798451526","0.21264133798451526"
"651","0.1623986427638042","0.1623986427638042","0.1623986427638042","0.18745368826269962","0.18745368826269962","0.18745368826269962","0.2136940462124721","0.2136940462124721","0.2136940462124721"
"652","0.1632790742839344","0.1632790742839344","0.1632790742839344","0.182968643305131","0.182968643305131","0.182968643305131","0.21329557339077124","0.21329557339077124","0.21329557339077124"
"653","0.1659024317787049","0.1659024317787049","0.1659024317787049","0.18859384515759667","0.18859384515759667","0.18859384515759667","0.21365728372407414","0.21365728372407414","0.21365728372407414"
"654","0.1642731171801781","0.1642731171801781","0.1642731171801781","0.184574067277023","0.184574067277023","0.184574067277023","0.21191091725603248","0.21191091725603248","0.21191091725603248"
"655","0.16622820842803596","0.16622820842803596","0.16622820842803596","0.183646887364873","0.183646887364873","0.183646887364873","0.21298203216384662","0.21298203216384662","0.21298203216384662"
"656","0.16511683544126884","0.16511683544126884","0.16511683544126884","0.19016916154156283","0.19016916154156283","0.19016916154156283","0.21469006237697472","0.21469006237697472","0.21469006237697472"
"657","0.1631669412920155","0.1631669412920155","0.1631669412920155","0.187014411763841","0.187014411763841","0.187014411763841","0.21624457571367242","0.21624457571367242","0.21624457571367242"
"658","0.16472956294321142","0.16472956294321142","0.16472956294321142","0.18369103773928663","0.18369103773928663","0.18369103773928663","0.21093675437012419","0.21093675437012419","0.21093675437012419"
"659","0.1635060621776271","0.1635060621776271","0.1635060621776271","0.18852584152802673","0.18852584152802673","0.18852584152802673","0.21293874230264884","0.21293874230264884","0.21293874230264884"
"660","0.16364303542957548","0.16364303542957548","0.16364303542957548","0.18438406758816986","0.18438406758816986","0.18438406758816986","0.21182837098764687","0.21182837098764687","0.21182837098764687"
"661","0.16707019326180025","0.16707019326180025","0.16707019326180025","0.185793527077626","0.185793527077626","0.185793527077626","0.2137784966843074","0.2137784966843074","0.2137784966843074"
"662","0.16520403363804073","0.16520403363804073","0.16520403363804073","0.18720112491787022","0.18720112491787022","0.18720112491787022","0.2131719583477132","0.2131719583477132","0.2131719583477132"
"663","0.16599983889211764","0.16599983889211764","0.16599983889211764","0.186288511358811","0.186288511358811","0.186288511358811","0.21073516483540736","0.21073516483540736","0.21073516483540736"
"664","0.1659855920701301","0.1659855920701301","0.1659855920701301","0.18321333222862268","0.18321333222862268","0.18321333222862268","0.2147979404083057","0.2147979404083057","0.2147979404083057"
"665","0.16585966572397784","0.16585966572397784","0.16585966572397784","0.1814592773936536","0.1814592773936536","0.1814592773936536","0.20768085752593832","0.20768085752593832","0.20768085752593832"
"666","0.1654992542056764","0.1654992542056764","0.1654992542056764","0.18971725397252362","0.18971725397252362","0.18971725397252362","0.21181233963099996","0.21181233963099996","0.21181233963099996"
"667","0.16253301814112417","0.16253301814112417","0.16253301814112417","0.18822907281168946","0.18822907281168946","0.18822907281168946","0.20831209703142947","0.20831209703142947","0.20831209703142947"
"668","0.16596862011064265","0.16596862011064265","0.16596862011064265","0.18445851842540636","0.18445851842540636","0.18445851842540636","0.21406858161123843","0.21406858161123843","0.21406858161123843"
"669","0.16720282058343253","0.16720282058343253","0.16720282058343253","0.18518581422705105","0.18518581422705105","0.18518581422705105","0.21548112328248104","0.21548112328248104","0.21548112328248104"
"670","0.16662006667998383","0.16662006667998383","0.16662006667998383","0.18615639323575653","0.18615639323575653","0.18615639323575653","0.2132296376039948","0.2132296376039948","0.2132296376039948"
"671","0.16449017341509486","0.16449017341509486","0.16449017341509486","0.18668126625117876","0.18668126625117876","0.18668126625117876","0.21034348211400875","0.21034348211400875","0.21034348211400875"
"672","0.16578561913386222","0.16578561913386222","0.16578561913386222","0.1863635798903475","0.1863635798903475","0.1863635798903475","0.20833475521463676","0.20833475521463676","0.20833475521463676"
"673","0.1673800477304509","0.1673800477304509","0.1673800477304509","0.1862650726522838","0.1862650726522838","0.1862650726522838","0.2128652894934655","0.2128652894934655","0.2128652894934655"
"674","0.16706052207511946","0.16706052207511946","0.16706052207511946","0.18483335995230876","0.18483335995230876","0.18483335995230876","0.21286392365300566","0.21286392365300566","0.21286392365300566"
"675","0.16419745349803652","0.16419745349803652","0.16419745349803652","0.18600173390884553","0.18600173390884553","0.18600173390884553","0.21748629648082338","0.21748629648082338","0.21748629648082338"
"676","0.16773321930521143","0.16773321930521143","0.16773321930521143","0.18422313673799162","0.18422313673799162","0.18422313673799162","0.20772309653176138","0.20772309653176138","0.20772309653176138"
"677","0.16503269853308758","0.16503269853308758","0.16503269853308758","0.18423094775174728","0.18423094775174728","0.18423094775174728","0.21178374801922858","0.21178374801922858","0.21178374801922858"
"678","0.16300049666980562","0.16300049666980562","0.16300049666980562","0.1843615068935771","0.1843615068935771","0.1843615068935771","0.209577158470357","0.209577158470357","0.209577158470357"
"679","0.16598221555707451","0.16598221555707451","0.16598221555707451","0.18496341068266428","0.18496341068266428","0.18496341068266428","0.20730276799842132","0.20730276799842132","0.20730276799842132"
"680","0.16253628470160483","0.16253628470160483","0.16253628470160483","0.18844657604354256","0.18844657604354256","0.18844657604354256","0.21471797273876833","0.21471797273876833","0.21471797273876833"
"681","0.1655775789835171","0.1655775789835171","0.1655775789835171","0.18767888472465488","0.18767888472465488","0.18767888472465488","0.20960955142239487","0.20960955142239487","0.20960955142239487"
"682","0.16687686907019195","0.16687686907019195","0.16687686907019195","0.187255950202036","0.187255950202036","0.187255950202036","0.21289852795737144","0.21289852795737144","0.21289852795737144"
"683","0.16741751907105826","0.16741751907105826","0.16741751907105826","0.1849128896582997","0.1849128896582997","0.1849128896582997","0.21156946576976762","0.21156946576976762","0.21156946576976762"
"684","0.16722300495398054","0.16722300495398054","0.16722300495398054","0.1847045007913745","0.1847045007913745","0.1847045007913745","0.21244312033496063","0.21244312033496063","0.21244312033496063"
"685","0.16505741808654656","0.16505741808654656","0.16505741808654656","0.18380682831481154","0.18380682831481154","0.18380682831481154","0.2082834438666512","0.2082834438666512","0.2082834438666512"
"686","0.16551735991906166","0.16551735991906166","0.16551735991906166","0.18421758238409516","0.18421758238409516","0.18421758238409516","0.2116690068046361","0.2116690068046361","0.2116690068046361"
"687","0.16648431903387942","0.16648431903387942","0.16648431903387942","0.18224737949279424","0.18224737949279424","0.18224737949279424","0.21194620368511774","0.21194620368511774","0.21194620368511774"
"688","0.16652638143574125","0.16652638143574125","0.16652638143574125","0.18643232706044163","0.18643232706044163","0.18643232706044163","0.2073203786555257","0.2073203786555257","0.2073203786555257"
"689","0.16471316402335112","0.16471316402335112","0.16471316402335112","0.19050680914334028","0.19050680914334028","0.19050680914334028","0.20697657441178363","0.20697657441178363","0.20697657441178363"
"690","0.16617153299616894","0.16617153299616894","0.16617153299616894","0.18269072022348898","0.18269072022348898","0.18269072022348898","0.21112915030232338","0.21112915030232338","0.21112915030232338"
"691","0.16621377770264906","0.16621377770264906","0.16621377770264906","0.1867633124417483","0.1867633124417483","0.1867633124417483","0.20874637330791346","0.20874637330791346","0.20874637330791346"
"692","0.1635384994901992","0.1635384994901992","0.1635384994901992","0.18502056719710577","0.18502056719710577","0.18502056719710577","0.21243592904465095","0.21243592904465095","0.21243592904465095"
"693","0.16732474151371843","0.16732474151371843","0.16732474151371843","0.18364411566729233","0.18364411566729233","0.18364411566729233","0.21646568657785745","0.21646568657785745","0.21646568657785745"
"694","0.16908814228151461","0.16908814228151461","0.16908814228151461","0.1922603105942224","0.1922603105942224","0.1922603105942224","0.2099159077533551","0.2099159077533551","0.2099159077533551"
"695","0.16552094131074416","0.16552094131074416","0.16552094131074416","0.1863276936278284","0.1863276936278284","0.1863276936278284","0.21177937011148826","0.21177937011148826","0.21177937011148826"
"696","0.16903937025737162","0.16903937025737162","0.16903937025737162","0.18478562206612503","0.18478562206612503","0.18478562206612503","0.20634023605439608","0.20634023605439608","0.20634023605439608"
"697","0.1657694405798267","0.1657694405798267","0.1657694405798267","0.18683894259014297","0.18683894259014297","0.18683894259014297","0.2130615599287149","0.2130615599287149","0.2130615599287149"
"698","0.16385559704844518","0.16385559704844518","0.16385559704844518","0.18687596710398346","0.18687596710398346","0.18687596710398346","0.2131911790322353","0.2131911790322353","0.2131911790322353"
"699","0.16467673792650592","0.16467673792650592","0.16467673792650592","0.18260838840087282","0.18260838840087282","0.18260838840087282","0.21035488121435356","0.21035488121435356","0.21035488121435356"
"700","0.16689792009319213","0.16689792009319213","0.16689792009319213","0.1883326603470895","0.1883326603470895","0.1883326603470895","0.21198416563056752","0.21198416563056752","0.21198416563056752"
"701","0.16425779105430235","0.16425779105430235","0.16425779105430235","0.1851558034127847","0.1851558034127847","0.1851558034127847","0.2114882359201422","0.2114882359201422","0.2114882359201422"
"702","0.16145344911945278","0.16145344911945278","0.16145344911945278","0.18315987862197636","0.18315987862197636","0.18315987862197636","0.21009843349499527","0.21009843349499527","0.21009843349499527"
"703","0.1638408037450012","0.1638408037450012","0.1638408037450012","0.1823237669787314","0.1823237669787314","0.1823237669787314","0.20571304194432738","0.20571304194432738","0.20571304194432738"
"704","0.16562006334405155","0.16562006334405155","0.16562006334405155","0.18182254281067103","0.18182254281067103","0.18182254281067103","0.20662072782286625","0.20662072782286625","0.20662072782286625"
"705","0.1678787911112608","0.1678787911112608","0.1678787911112608","0.1849821087294259","0.1849821087294259","0.1849821087294259","0.20941947946718034","0.20941947946718034","0.20941947946718034"
"706","0.16560757672797213","0.16560757672797213","0.16560757672797213","0.18147064360455087","0.18147064360455087","0.18147064360455087","0.2111669434626924","0.2111669434626924","0.2111669434626924"
"707","0.167509939457703","0.167509939457703","0.167509939457703","0.18674746306837853","0.18674746306837853","0.18674746306837853","0.2082337650464664","0.2082337650464664","0.2082337650464664"
"708","0.16465425356939103","0.16465425356939103","0.16465425356939103","0.1831327646085689","0.1831327646085689","0.1831327646085689","0.2096955933606178","0.2096955933606178","0.2096955933606178"
"709","0.16334204430277502","0.16334204430277502","0.16334204430277502","0.18599618803133544","0.18599618803133544","0.18599618803133544","0.21108273738132108","0.21108273738132108","0.21108273738132108"
"710","0.16601808946786317","0.16601808946786317","0.16601808946786317","0.18723658761234885","0.18723658761234885","0.18723658761234885","0.21178566594248857","0.21178566594248857","0.21178566594248857"
"711","0.16956354412511362","0.16956354412511362","0.16956354412511362","0.18322531709344173","0.18322531709344173","0.18322531709344173","0.21227396352308855","0.21227396352308855","0.21227396352308855"
"712","0.16723478457979776","0.16723478457979776","0.16723478457979776","0.17861989350505017","0.17861989350505017","0.17861989350505017","0.21256084546285994","0.21256084546285994","0.21256084546285994"
"713","0.16462108550103308","0.16462108550103308","0.16462108550103308","0.18482524160105404","0.18482524160105404","0.18482524160105404","0.2119588092005813","0.2119588092005813","0.2119588092005813"
